donor,pred_age,true_age
onek1k:39_39,48.1530704498291,42.0
onek1k:3_3,47.46611213684082,53.0
onek1k:400_401,47.36224365234375,46.0
onek1k:402_403,47.47239875793457,66.0
onek1k:403_404,46.904541015625,65.0
onek1k:404_405,48.38689994812012,64.0
onek1k:405_406,48.50526237487793,70.0
onek1k:406_407,46.88524627685547,59.0
onek1k:407_408,47.52839469909668,65.0
onek1k:408_409,47.0844612121582,74.0
onek1k:409_410,48.98029899597168,65.0
onek1k:40_40,48.062767028808594,72.0
onek1k:410_411,48.293806076049805,61.0
onek1k:411_412,48.315603256225586,49.0
onek1k:412_413,48.52910232543945,85.0
onek1k:413_414,46.98077964782715,24.0
onek1k:414_415,45.89392280578613,22.0
onek1k:415_416,50.04563903808594,80.0
onek1k:416_417,47.45878219604492,63.0
onek1k:417_418,49.084768295288086,78.0
onek1k:418_419,47.541542053222656,76.0
onek1k:419_420,49.375661849975586,72.0
onek1k:41_41,47.92839050292969,77.0
onek1k:420_421,47.07395553588867,75.0
onek1k:421_422,48.73537635803223,61.0
onek1k:422_423,48.14125061035156,53.0
onek1k:423_424,49.00604438781738,59.0
onek1k:424_425,48.80414390563965,78.0
onek1k:425_426,47.51025199890137,50.0
onek1k:426_427,48.138179779052734,63.0
onek1k:427_428,49.30959892272949,67.0
onek1k:428_429,48.22288513183594,75.0
onek1k:429_430,49.66109085083008,87.0
onek1k:42_42,46.37308883666992,59.0
onek1k:431_432,47.51178550720215,78.0
onek1k:432_433,47.86362266540527,78.0
onek1k:433_434,47.2992000579834,80.0
onek1k:434_435,46.942779541015625,78.0
onek1k:435_436,47.33909797668457,67.0
onek1k:436_437,47.713083267211914,45.0
onek1k:437_438,46.8890495300293,21.0
onek1k:438_439,47.044246673583984,32.0
onek1k:439_440,47.26656532287598,71.0
onek1k:43_43,46.32478141784668,46.0
onek1k:441_442,47.909217834472656,70.0
onek1k:442_443,49.30153465270996,58.0
onek1k:443_444,47.84120750427246,29.0
onek1k:445_446,49.9420108795166,83.0
onek1k:446_447,46.91404724121094,72.0
onek1k:447_448,49.219913482666016,66.0
onek1k:448_449,47.42669486999512,82.0
onek1k:449_450,47.972965240478516,85.0
onek1k:44_44,47.747079849243164,60.0
onek1k:450_451,46.89598274230957,84.0
onek1k:451_452,49.16830062866211,89.0
onek1k:452_453,49.51522254943848,77.0
onek1k:453_454,48.16354942321777,85.0
onek1k:454_455,47.92367935180664,79.0
onek1k:455_456,47.182743072509766,80.0
onek1k:456_457,49.244693756103516,76.0
onek1k:457_458,47.67757797241211,73.0
onek1k:458_459,48.15022087097168,84.0
onek1k:459_460,48.630462646484375,87.0
onek1k:45_45,47.966060638427734,71.0
onek1k:460_461,46.67257118225098,58.0
onek1k:461_462,46.564714431762695,61.0
onek1k:462_463,47.77279853820801,83.0
onek1k:463_464,47.1923770904541,86.0
onek1k:464_465,47.9531135559082,76.0
onek1k:465_466,46.99456977844238,59.0
onek1k:466_467,46.9949893951416,85.0
onek1k:467_468,47.46132850646973,74.0
onek1k:468_469,48.439992904663086,76.0
onek1k:469_470,48.00784111022949,78.0
onek1k:46_46,48.44382858276367,68.0
onek1k:470_471,49.694814682006836,83.0
onek1k:471_472,47.592830657958984,65.0
onek1k:472_473,48.94429397583008,77.0
onek1k:473_474,48.269697189331055,72.0
onek1k:474_475,47.724891662597656,79.0
onek1k:475_476,48.75400924682617,36.0
onek1k:476_477,47.09633255004883,53.0
onek1k:477_478,48.37834167480469,53.0
onek1k:478_479,47.553096771240234,68.0
onek1k:479_480,50.17879295349121,86.0
onek1k:47_47,47.11566162109375,19.0
onek1k:480_481,48.358469009399414,69.0
onek1k:481_482,48.345703125,68.0
onek1k:482_483,46.834312438964844,23.0
onek1k:483_484,48.2731990814209,71.0
onek1k:484_485,47.48130798339844,60.0
onek1k:485_486,48.39752006530762,48.0
onek1k:486_487,46.92646026611328,36.0
onek1k:487_488,47.67643165588379,67.0
onek1k:488_489,48.61520957946777,56.0
onek1k:489_490,46.51729393005371,52.0
onek1k:48_48,48.92193412780762,86.0
onek1k:490_491,47.921142578125,64.0
onek1k:491_492,47.056156158447266,41.0
onek1k:492_493,48.042362213134766,79.0
onek1k:493_494,48.14579200744629,73.0
onek1k:494_495,46.84267807006836,24.0
onek1k:496_497,47.289499282836914,33.0
onek1k:497_498,47.65713691711426,31.0
onek1k:498_499,46.48946189880371,71.0
onek1k:499_500,48.66789436340332,77.0
onek1k:49_49,49.5791130065918,84.0
onek1k:4_4,46.945648193359375,48.0
onek1k:500_501,49.41196060180664,59.0
onek1k:501_502,48.76722717285156,64.0
onek1k:502_503,47.909074783325195,66.0
onek1k:503_504,49.34814453125,49.0
onek1k:504_505,47.44977569580078,85.0
onek1k:505_506,46.613088607788086,54.0
onek1k:506_507,46.686235427856445,41.0
onek1k:507_508,48.50103759765625,66.0
onek1k:508_509,48.55079650878906,79.0
onek1k:509_510,47.894901275634766,80.0
onek1k:50_50,49.49116516113281,64.0
onek1k:510_511,48.00530815124512,84.0
onek1k:511_512,49.470027923583984,89.0
onek1k:512_513,46.53215980529785,79.0
onek1k:513_514,48.99193572998047,82.0
onek1k:514_515,49.334251403808594,90.0
onek1k:515_516,46.85816955566406,37.0
onek1k:516_517,47.212852478027344,34.0
onek1k:517_518,49.384193420410156,68.0
onek1k:519_520,47.27984619140625,75.0
onek1k:51_51,49.16374588012695,60.0
onek1k:520_521,49.594539642333984,69.0
onek1k:521_522,48.68641471862793,57.0
onek1k:522_523,47.39048385620117,62.0
onek1k:524_525,47.59580993652344,74.0
onek1k:525_526,47.170806884765625,78.0
onek1k:526_527,47.37335968017578,66.0
onek1k:527_528,48.1420783996582,65.0
onek1k:528_529,49.12623977661133,68.0
onek1k:529_530,47.97968292236328,78.0
onek1k:52_52,47.63831329345703,52.0
onek1k:530_531,48.038198471069336,78.0
onek1k:531_532,48.09931564331055,65.0
onek1k:532_533,49.23838233947754,79.0
onek1k:533_534,47.518510818481445,33.0
onek1k:534_535,48.584028244018555,88.0
onek1k:535_536,47.209909439086914,82.0
onek1k:536_537,48.72576332092285,67.0
onek1k:537_538,45.85037612915039,53.0
onek1k:538_539,46.63284873962402,60.0
onek1k:539_540,48.45085906982422,62.0
onek1k:53_53,47.24332618713379,32.0
onek1k:540_541,48.85518836975098,53.0
onek1k:541_542,48.19793510437012,58.0
onek1k:542_543,46.77235984802246,58.0
onek1k:543_544,47.439382553100586,72.0
onek1k:544_545,48.64834403991699,68.0
onek1k:545_546,47.41420364379883,67.0
onek1k:546_547,48.9417839050293,73.0
onek1k:547_548,48.575544357299805,73.0
onek1k:548_549,47.02738380432129,40.0
onek1k:549_550,47.91847610473633,60.0
onek1k:54_54,47.0543327331543,66.0
onek1k:550_551,47.4849853515625,82.0
onek1k:551_552,48.584266662597656,72.0
onek1k:552_553,47.367576599121094,29.0
onek1k:553_554,48.558542251586914,36.0
onek1k:554_555,47.628658294677734,80.0
onek1k:555_556,49.38153839111328,77.0
onek1k:557_558,46.576541900634766,64.0
onek1k:558_559,48.55597496032715,80.0
onek1k:559_560,48.86830520629883,77.0
onek1k:55_55,48.185075759887695,71.0
onek1k:560_561,47.84174346923828,72.0
onek1k:561_562,48.32662773132324,56.0
onek1k:562_563,47.50665283203125,71.0
onek1k:563_564,48.089515686035156,75.0
onek1k:564_565,47.54345512390137,80.0
onek1k:565_566,47.99054718017578,57.0
onek1k:566_567,46.827945709228516,58.0
onek1k:567_568,47.73586082458496,68.0
onek1k:569_570,47.59987258911133,69.0
onek1k:56_56,47.47659492492676,36.0
onek1k:570_571,46.746341705322266,59.0
onek1k:571_572,48.80732536315918,84.0
onek1k:572_573,48.7613525390625,86.0
onek1k:573_574,45.93655967712402,26.0
onek1k:574_575,48.47809982299805,24.0
onek1k:575_576,48.648956298828125,50.0
onek1k:576_577,47.813682556152344,70.0
onek1k:577_578,47.881887435913086,72.0
onek1k:578_579,46.68121147155762,22.0
onek1k:579_580,47.8033447265625,34.0
onek1k:57_57,47.47694396972656,32.0
onek1k:580_581,46.52901649475098,37.0
onek1k:581_582,47.895484924316406,63.0
onek1k:582_583,46.68465805053711,52.0
onek1k:583_584,47.00394248962402,36.0
onek1k:584_585,48.28620719909668,74.0
onek1k:585_586,48.67486763000488,71.0
onek1k:586_587,48.59097862243652,51.0
onek1k:587_588,48.401777267456055,72.0
onek1k:588_589,47.750558853149414,69.0
onek1k:589_590,47.93746566772461,75.0
onek1k:58_58,48.179582595825195,19.0
onek1k:590_591,48.07673263549805,69.0
onek1k:591_592,48.24579620361328,83.0
onek1k:592_593,49.04886245727539,68.0
onek1k:593_594,47.240684509277344,69.0
onek1k:594_595,47.222469329833984,74.0
onek1k:595_596,48.94912147521973,81.0
onek1k:596_597,48.98431396484375,44.0
onek1k:597_598,47.719491958618164,52.0
onek1k:598_599,47.29307174682617,49.0
onek1k:599_600,48.87738227844238,71.0
onek1k:600_601,47.00835609436035,39.0
onek1k:602_603,46.97768974304199,70.0
onek1k:603_604,48.61177444458008,87.0
onek1k:604_605,48.14789390563965,81.0
onek1k:605_606,46.93044090270996,41.0
onek1k:606_607,46.96940040588379,71.0
onek1k:607_608,47.49506187438965,77.0
onek1k:608_609,48.487430572509766,67.0
onek1k:609_610,47.624874114990234,62.0
onek1k:60_60,46.923824310302734,35.0
onek1k:610_611,47.400115966796875,63.0
onek1k:611_612,46.98996925354004,76.0
onek1k:612_613,49.09200668334961,83.0
onek1k:613_614,47.124271392822266,78.0
onek1k:614_615,46.79855918884277,67.0
onek1k:615_616,47.10928535461426,58.0
onek1k:616_617,48.350528717041016,53.0
onek1k:617_618,48.05417442321777,62.0
onek1k:618_619,47.39912033081055,30.0
onek1k:619_620,46.594573974609375,22.0
onek1k:61_61,48.26198768615723,25.0
onek1k:620_621,46.274234771728516,35.0
onek1k:621_622,48.127567291259766,91.0
onek1k:622_623,49.82881546020508,86.0
onek1k:623_624,48.09262466430664,74.0
onek1k:624_625,47.654666900634766,60.0
onek1k:625_626,47.1146183013916,59.0
onek1k:626_627,47.56416702270508,46.0
onek1k:627_628,47.61432647705078,69.0
onek1k:628_629,48.347944259643555,73.0
onek1k:629_630,46.90653610229492,34.0
onek1k:630_631,47.60643768310547,54.0
onek1k:632_633,48.69326972961426,70.0
onek1k:633_634,48.409013748168945,57.0
onek1k:634_635,48.51871299743652,55.0
onek1k:635_636,49.27193641662598,66.0
onek1k:636_637,49.50849914550781,75.0
onek1k:637_638,48.14970397949219,87.0
onek1k:638_639,47.57893180847168,68.0
onek1k:639_640,48.21411323547363,79.0
onek1k:63_63,47.05097579956055,44.0
onek1k:640_641,49.40315055847168,83.0
onek1k:641_642,48.196205139160156,85.0
onek1k:644_645,47.881553649902344,59.0
onek1k:645_646,47.28130531311035,86.0
onek1k:646_647,47.263553619384766,85.0
onek1k:647_648,46.60544013977051,68.0
onek1k:648_649,48.17369079589844,73.0
onek1k:649_650,47.3580379486084,80.0
onek1k:64_64,47.43332862854004,46.0
onek1k:650_651,48.566904067993164,80.0
onek1k:651_652,48.09742546081543,67.0
onek1k:652_653,48.42171287536621,84.0
onek1k:653_654,49.38291931152344,86.0
onek1k:654_655,48.28812026977539,59.0
onek1k:655_656,47.864715576171875,60.0
onek1k:656_657,47.659048080444336,61.0
onek1k:657_658,49.27160453796387,68.0
onek1k:658_659,49.045318603515625,42.0
onek1k:659_660,47.770334243774414,20.0
onek1k:65_65,48.79951286315918,58.0
onek1k:660_661,47.105709075927734,40.0
onek1k:661_662,47.40912055969238,78.0
onek1k:662_663,48.47976303100586,81.0
onek1k:663_664,48.789955139160156,89.0
onek1k:664_665,47.253456115722656,56.0
onek1k:665_666,46.02711296081543,53.0
onek1k:666_667,46.31724166870117,63.0
onek1k:667_668,49.24477005004883,76.0
onek1k:668_669,47.114986419677734,69.0
onek1k:669_670,46.6532096862793,64.0
onek1k:66_66,49.35392761230469,66.0
onek1k:670_671,48.90326118469238,83.0
onek1k:671_672,48.588565826416016,81.0
onek1k:672_673,48.10330772399902,85.0
onek1k:673_674,49.03097915649414,91.0
