donor,pred_age,true_age
onek1k:552_553,36.5,29.0
onek1k:553_554,36.5,36.0
onek1k:554_555,36.5,80.0
onek1k:555_556,36.5,77.0
onek1k:557_558,36.5,64.0
onek1k:558_559,36.5,80.0
onek1k:559_560,36.5,77.0
onek1k:55_55,36.5,71.0
onek1k:560_561,36.5,72.0
onek1k:561_562,36.5,56.0
onek1k:562_563,36.5,71.0
onek1k:563_564,36.5,75.0
onek1k:564_565,36.5,80.0
onek1k:565_566,36.5,57.0
onek1k:566_567,36.5,58.0
onek1k:567_568,36.5,68.0
onek1k:569_570,36.5,69.0
onek1k:56_56,36.5,36.0
onek1k:570_571,36.5,59.0
onek1k:571_572,36.5,84.0
onek1k:572_573,36.5,86.0
onek1k:573_574,36.5,26.0
onek1k:574_575,36.5,24.0
onek1k:575_576,36.5,50.0
onek1k:576_577,36.5,70.0
onek1k:577_578,36.5,72.0
onek1k:578_579,36.5,22.0
onek1k:579_580,36.5,34.0
onek1k:57_57,36.5,32.0
onek1k:580_581,36.5,37.0
onek1k:581_582,36.5,63.0
onek1k:582_583,36.5,52.0
onek1k:583_584,36.5,36.0
onek1k:584_585,36.5,74.0
onek1k:585_586,36.5,71.0
onek1k:586_587,36.5,51.0
onek1k:587_588,36.5,72.0
onek1k:588_589,36.5,69.0
onek1k:589_590,36.5,75.0
onek1k:58_58,36.5,19.0
onek1k:590_591,36.5,69.0
onek1k:591_592,36.5,83.0
onek1k:592_593,36.5,68.0
onek1k:593_594,36.5,69.0
onek1k:594_595,36.5,74.0
onek1k:595_596,36.5,81.0
onek1k:596_597,36.5,44.0
onek1k:597_598,36.5,52.0
onek1k:598_599,36.5,49.0
onek1k:599_600,36.5,71.0
onek1k:600_601,36.5,39.0
onek1k:602_603,36.5,70.0
onek1k:603_604,36.5,87.0
onek1k:604_605,36.5,81.0
onek1k:605_606,36.5,41.0
onek1k:606_607,36.5,71.0
onek1k:607_608,36.5,77.0
onek1k:608_609,36.5,67.0
onek1k:609_610,36.5,62.0
onek1k:60_60,36.5,35.0
onek1k:610_611,36.5,63.0
onek1k:611_612,36.5,76.0
onek1k:612_613,36.5,83.0
onek1k:613_614,36.5,78.0
onek1k:614_615,36.5,67.0
onek1k:615_616,36.5,58.0
onek1k:616_617,36.5,53.0
onek1k:617_618,36.5,62.0
onek1k:618_619,36.5,30.0
onek1k:619_620,36.5,22.0
onek1k:61_61,36.5,25.0
onek1k:620_621,36.5,35.0
onek1k:621_622,36.5,91.0
onek1k:622_623,36.5,86.0
onek1k:623_624,36.5,74.0
onek1k:624_625,36.5,60.0
onek1k:625_626,36.5,59.0
onek1k:626_627,36.5,46.0
onek1k:627_628,36.5,69.0
onek1k:628_629,36.5,73.0
onek1k:629_630,36.5,34.0
onek1k:630_631,36.5,54.0
onek1k:632_633,36.5,70.0
onek1k:633_634,36.5,57.0
onek1k:634_635,36.5,55.0
onek1k:635_636,36.5,66.0
onek1k:636_637,36.5,75.0
onek1k:637_638,36.5,87.0
onek1k:638_639,36.5,68.0
onek1k:639_640,36.5,79.0
onek1k:63_63,36.5,44.0
onek1k:640_641,36.5,83.0
onek1k:641_642,36.5,85.0
onek1k:644_645,36.5,59.0
onek1k:645_646,36.5,86.0
onek1k:646_647,36.5,85.0
onek1k:647_648,36.5,68.0
onek1k:648_649,36.5,73.0
onek1k:649_650,36.5,80.0
onek1k:64_64,36.5,46.0
onek1k:650_651,36.5,80.0
onek1k:651_652,36.5,67.0
onek1k:652_653,36.5,84.0
onek1k:653_654,36.5,86.0
onek1k:654_655,36.5,59.0
onek1k:655_656,36.5,60.0
onek1k:656_657,36.5,61.0
onek1k:657_658,36.5,68.0
onek1k:658_659,36.5,42.0
onek1k:659_660,36.5,20.0
onek1k:65_65,36.5,58.0
onek1k:660_661,36.5,40.0
onek1k:661_662,36.5,78.0
onek1k:662_663,36.5,81.0
onek1k:663_664,36.5,89.0
onek1k:664_665,36.5,56.0
onek1k:665_666,36.5,53.0
onek1k:666_667,36.5,63.0
onek1k:667_668,36.5,76.0
onek1k:668_669,36.5,69.0
onek1k:669_670,36.5,64.0
onek1k:66_66,36.5,66.0
onek1k:670_671,36.5,83.0
onek1k:671_672,36.5,81.0
onek1k:672_673,36.5,85.0
onek1k:673_674,36.5,91.0
onek1k:674_675,36.5,83.0
onek1k:675_676,36.5,73.0
onek1k:676_677,36.5,88.0
onek1k:677_678,36.5,76.0
onek1k:678_679,36.5,83.0
onek1k:679_680,36.5,85.0
onek1k:680_681,36.5,77.0
onek1k:681_682,36.5,68.0
onek1k:682_683,36.5,73.0
onek1k:683_684,36.5,78.0
onek1k:684_685,36.5,75.0
onek1k:685_686,36.5,75.0
onek1k:686_687,36.5,69.0
onek1k:687_688,36.5,63.0
onek1k:688_689,36.5,66.0
onek1k:689_690,36.5,59.0
onek1k:68_68,36.5,73.0
onek1k:690_691,36.5,68.0
onek1k:691_692,36.5,66.0
onek1k:692_693,36.5,62.0
onek1k:693_694,36.5,88.0
onek1k:694_695,36.5,24.0
onek1k:695_696,36.5,72.0
onek1k:696_697,36.5,81.0
onek1k:697_698,36.5,85.0
onek1k:699_700,36.5,65.0
onek1k:69_69,36.5,66.0
onek1k:6_6,36.5,79.0
onek1k:700_701,36.5,71.0
onek1k:701_702,36.5,73.0
onek1k:702_703,36.5,84.0
onek1k:704_705,36.5,88.0
onek1k:705_706,36.5,88.0
onek1k:706_707,36.5,88.0
onek1k:707_708,36.5,71.0
onek1k:708_709,36.5,63.0
onek1k:709_710,36.5,24.0
onek1k:70_70,36.5,50.0
onek1k:711_712,36.5,22.0
onek1k:714_715,36.5,61.0
onek1k:715_716,36.5,76.0
onek1k:716_717,36.5,65.0
onek1k:717_718,36.5,76.0
onek1k:718_719,36.5,80.0
onek1k:719_720,36.5,88.0
onek1k:71_71,36.5,86.0
onek1k:720_721,36.5,78.0
onek1k:721_722,36.5,81.0
onek1k:722_723,36.5,81.0
onek1k:723_724,36.5,69.0
onek1k:724_725,36.5,65.0
onek1k:725_726,36.5,57.0
onek1k:726_727,36.5,67.0
onek1k:727_728,36.5,77.0
onek1k:729_730,36.5,46.0
onek1k:72_72,36.5,77.0
onek1k:730_731,36.5,71.0
onek1k:731_732,36.5,83.0
onek1k:732_733,36.5,89.0
onek1k:733_734,36.5,82.0
onek1k:734_735,36.5,83.0
onek1k:735_736,36.5,77.0
onek1k:736_737,36.5,87.0
onek1k:737_738,36.5,94.0
onek1k:738_739,36.5,96.0
onek1k:739_740,36.5,80.0
onek1k:740_741,36.5,84.0
onek1k:742_743,36.5,32.0
onek1k:743_744,36.5,60.0
onek1k:744_745,36.5,63.0
onek1k:745_746,36.5,72.0
onek1k:746_747,36.5,81.0
onek1k:747_748,36.5,48.0
onek1k:748_749,36.5,48.0
onek1k:749_750,36.5,79.0
onek1k:750_751,36.5,75.0
onek1k:751_752,36.5,75.0
onek1k:752_753,36.5,54.0
onek1k:753_754,36.5,88.0
onek1k:754_755,36.5,78.0
onek1k:755_756,36.5,66.0
onek1k:756_757,36.5,66.0
onek1k:757_758,36.5,88.0
onek1k:758_759,36.5,75.0
onek1k:759_760,36.5,71.0
onek1k:75_75,36.5,73.0
onek1k:760_761,36.5,55.0
onek1k:761_762,36.5,69.0
onek1k:762_763,36.5,32.0
onek1k:764_765,36.5,65.0
onek1k:765_766,36.5,72.0
onek1k:766_767,36.5,41.0
onek1k:767_768,36.5,47.0
onek1k:769_770,36.5,62.0
onek1k:76_76,36.5,73.0
onek1k:770_771,36.5,55.0
onek1k:771_772,36.5,66.0
onek1k:772_773,36.5,52.0
onek1k:773_774,36.5,61.0
onek1k:774_775,36.5,71.0
onek1k:776_777,36.5,74.0
onek1k:779_780,36.5,52.0
onek1k:77_77,36.5,40.0
onek1k:780_781,36.5,60.0
onek1k:781_782,36.5,76.0
onek1k:782_783,36.5,73.0
onek1k:783_784,36.5,79.0
onek1k:784_785,36.5,60.0
onek1k:786_787,36.5,76.0
onek1k:787_788,36.5,62.0
onek1k:788_789,36.5,73.0
onek1k:789_790,36.5,61.0
onek1k:78_78,36.5,38.0
onek1k:790_791,36.5,76.0
onek1k:791_792,36.5,40.0
onek1k:793_794,36.5,78.0
onek1k:794_795,36.5,39.0
onek1k:795_796,36.5,73.0
onek1k:796_797,36.5,64.0
onek1k:797_798,36.5,75.0
onek1k:798_799,36.5,60.0
onek1k:799_800,36.5,70.0
onek1k:79_79,36.5,60.0
onek1k:7_7,36.5,74.0
onek1k:800_801,36.5,37.0
onek1k:801_802,36.5,76.0
onek1k:802_803,36.5,70.0
onek1k:803_804,36.5,54.0
onek1k:804_805,36.5,53.0
onek1k:805_806,36.5,57.0
onek1k:806_807,36.5,49.0
onek1k:807_808,36.5,35.0
onek1k:808_809,36.5,40.0
onek1k:809_810,36.5,49.0
onek1k:810_811,36.5,77.0
onek1k:811_812,36.5,50.0
onek1k:812_813,36.5,51.0
onek1k:813_814,36.5,81.0
onek1k:814_815,36.5,79.0
onek1k:815_816,36.5,72.0
onek1k:816_817,36.5,65.0
onek1k:818_819,36.5,89.0
onek1k:819_820,36.5,67.0
onek1k:81_81,36.5,62.0
onek1k:821_822,36.5,90.0
onek1k:822_823,36.5,86.0
onek1k:823_824,36.5,75.0
onek1k:824_825,36.5,66.0
onek1k:825_826,36.5,65.0
onek1k:826_827,36.5,69.0
onek1k:827_828,36.5,71.0
onek1k:829_830,36.5,66.0
onek1k:82_82,36.5,64.0
onek1k:830_831,36.5,68.0
