donor,pred_age,true_age
aida:KR_SGI_H158,47.33913040161133,30.0
aida:KR_SGI_H160,46.069650650024414,49.0
aida:KR_SGI_H161,39.41600036621094,19.0
aida:KR_SGI_H162,40.8377628326416,24.0
aida:KR_SGI_H163,43.00193214416504,50.0
aida:LONZA3030004,46.98314094543457,33.0
aida:LONZA3038097,51.08269691467285,41.0
aida:LONZA3061635,48.40571594238281,25.0
aida:SG_HEL_H002,46.943063735961914,55.0
aida:SG_HEL_H003,45.194875717163086,54.0
aida:SG_HEL_H013,42.93214797973633,51.0
aida:SG_HEL_H018,42.8056526184082,56.0
aida:SG_HEL_H030,45.942420959472656,45.0
aida:SG_HEL_H03a,48.379398345947266,58.0
aida:SG_HEL_H042,47.98675537109375,61.0
aida:SG_HEL_H044,42.108285903930664,41.0
aida:SG_HEL_H045,47.11842346191406,42.0
aida:SG_HEL_H04a,48.32619667053223,47.0
aida:SG_HEL_H051,45.5649471282959,53.0
aida:SG_HEL_H052,45.2620849609375,55.0
aida:SG_HEL_H053,47.78577423095703,55.0
aida:SG_HEL_H054,41.548357009887695,53.0
aida:SG_HEL_H059,44.34319305419922,56.0
aida:SG_HEL_H05a,49.94678497314453,41.0
aida:SG_HEL_H062,49.90330123901367,62.0
aida:SG_HEL_H065,43.305442810058594,57.0
aida:SG_HEL_H066,47.72501564025879,40.0
aida:SG_HEL_H06a,46.438053131103516,56.0
aida:SG_HEL_H072,48.15188217163086,55.0
aida:SG_HEL_H077,47.199310302734375,58.0
aida:SG_HEL_H083,46.1973876953125,45.0
aida:SG_HEL_H08a,47.66935729980469,44.0
aida:SG_HEL_H093,47.78392791748047,58.0
aida:SG_HEL_H094,44.987709045410156,66.0
aida:SG_HEL_H096,46.13576889038086,39.0
aida:SG_HEL_H099,44.330081939697266,33.0
aida:SG_HEL_H101,44.92302894592285,30.0
aida:SG_HEL_H108,47.28028869628906,49.0
aida:SG_HEL_H109,45.54689025878906,48.0
aida:SG_HEL_H10a,49.98361396789551,43.0
aida:SG_HEL_H111,51.813880920410156,52.0
aida:SG_HEL_H113,45.96160888671875,61.0
aida:SG_HEL_H117,46.52563667297363,67.0
aida:SG_HEL_H118,47.841915130615234,66.0
aida:SG_HEL_H121,46.31648254394531,55.0
aida:SG_HEL_H125,44.22357368469238,47.0
aida:SG_HEL_H126,46.614234924316406,61.0
aida:SG_HEL_H127,50.6975040435791,50.0
aida:SG_HEL_H12a,50.21889305114746,58.0
aida:SG_HEL_H138,47.42795944213867,64.0
aida:SG_HEL_H140,48.390052795410156,50.0
aida:SG_HEL_H144,43.40131378173828,35.0
aida:SG_HEL_H145,48.25969123840332,50.0
aida:SG_HEL_H148,44.514841079711914,37.0
aida:SG_HEL_H152,51.08749198913574,47.0
aida:SG_HEL_H156,48.324846267700195,31.0
aida:SG_HEL_H164,47.56131935119629,55.0
aida:SG_HEL_H166,47.280792236328125,36.0
aida:SG_HEL_H16a,47.10054397583008,68.0
aida:SG_HEL_H191,45.97029685974121,62.0
aida:SG_HEL_H194,48.68801498413086,40.0
aida:SG_HEL_H198,48.303218841552734,66.0
aida:SG_HEL_H199,49.41505813598633,60.0
aida:SG_HEL_H229,45.803810119628906,58.0
aida:SG_HEL_H231,47.3333740234375,56.0
aida:SG_HEL_H234,50.5909366607666,48.0
aida:SG_HEL_H237,47.24030303955078,65.0
aida:SG_HEL_H242,50.03743362426758,67.0
aida:SG_HEL_H245,51.253662109375,45.0
aida:SG_HEL_H253,43.533077239990234,52.0
aida:SG_HEL_H254,50.59611129760742,31.0
aida:SG_HEL_H258,49.8399715423584,47.0
aida:SG_HEL_H261,46.453914642333984,46.0
aida:SG_HEL_H262,45.49456596374512,43.0
aida:SG_HEL_H266,42.30698204040527,51.0
aida:SG_HEL_H270,50.22219657897949,45.0
aida:SG_HEL_H271,50.47404861450195,36.0
aida:SG_HEL_H273,49.169071197509766,56.0
aida:SG_HEL_H274,50.51584815979004,49.0
aida:SG_HEL_H275,48.69404983520508,46.0
aida:SG_HEL_H277,47.63566780090332,46.0
aida:SG_HEL_H288,47.57765579223633,33.0
aida:SG_HEL_H289,43.67338752746582,30.0
aida:SG_HEL_H291,48.882211685180664,39.0
aida:SG_HEL_H295,48.02785110473633,33.0
aida:SG_HEL_H298,46.23173904418945,37.0
aida:SG_HEL_H301,48.296274185180664,49.0
aida:SG_HEL_H303,50.063777923583984,33.0
aida:SG_HEL_H304,44.50755310058594,30.0
aida:SG_HEL_H313,50.060821533203125,55.0
aida:SG_HEL_H315,45.81421661376953,35.0
aida:SG_HEL_H316,49.772233963012695,30.0
aida:SG_HEL_H318,50.387264251708984,39.0
aida:SG_HEL_H325,49.607521057128906,67.0
aida:SG_HEL_H331,52.36066246032715,75.0
aida:SG_HEL_H339,48.858638763427734,61.0
aida:SG_HEL_H345,48.581403732299805,46.0
aida:SG_HEL_H371,46.562002182006836,36.0
aida:SG_HEL_H377,44.1502742767334,31.0
aida:SG_HEL_H379,45.36024856567383,36.0
aida:SG_HEL_H380,46.03794860839844,30.0
aida:SG_HEL_H391,46.263540267944336,67.0
aida:SG_HEL_H393,47.3480167388916,48.0
aida:SG_HEL_H394,42.57059097290039,47.0
aida:SG_HEL_H400,47.88976287841797,40.0
aida:SG_HEL_H419,46.24510383605957,48.0
aida:SG_HEL_H425,46.77996826171875,77.0
aida:SG_HEL_H448,44.66726493835449,41.0
aida:SG_HEL_H455,43.02616310119629,36.0
aida:SG_HEL_H483,48.10531997680664,63.0
aida:SG_HEL_H489,43.17881965637207,50.0
aida:SG_HEL_H491,44.6021728515625,33.0
aida:SG_HEL_H501,43.86360740661621,37.0
aida:SG_HEL_H504,49.81337547302246,45.0
aida:TH_MAH_H003,43.87156867980957,30.0
aida:TH_MAH_H006,39.13642883300781,32.0
aida:TH_MAH_H007,42.511667251586914,45.0
aida:TH_MAH_H008,43.35948944091797,31.0
aida:TH_MAH_H010,45.05938911437988,42.0
aida:TH_MAH_H012,41.44757080078125,27.0
aida:TH_MAH_H015,40.59826469421387,28.0
aida:TH_MAH_H016,53.00730895996094,40.0
aida:TH_MAH_H020,45.916419982910156,45.0
aida:TH_MAH_H021,48.39794158935547,31.0
aida:TH_MAH_H025,44.01200866699219,53.0
aida:TH_MAH_H026,44.641021728515625,28.0
aida:TH_MAH_H028,45.48990249633789,38.0
aida:TH_MAH_H029,43.82371520996094,26.0
aida:TH_MAH_H033,45.7787971496582,29.0
aida:TH_MAH_H034,46.71074676513672,46.0
aida:TH_MAH_H035,41.41470909118652,41.0
aida:TH_MAH_H040,41.80438041687012,32.0
aida:TH_MAH_H041,43.74855995178223,29.0
aida:TH_MAH_H043,42.27121543884277,31.0
aida:TH_MAH_H047,44.20308494567871,32.0
aida:TH_MAH_H049,43.33499526977539,45.0
aida:TH_MAH_H051,46.36953926086426,23.0
aida:TH_MAH_H053,47.27506637573242,27.0
aida:TH_MAH_H055,46.27872085571289,49.0
aida:TH_MAH_H057,42.924970626831055,39.0
aida:TH_MAH_H058,47.06239318847656,34.0
